Time,X,Y
-38.2271,0.693795,0.257144
-38.2115,0.693795,0.257144
-38.196,0.693795,0.257144
-38.1803,0.693795,0.257144
-38.1647,0.700985,0.251689
-38.1491,0.700985,0.251689
-38.1335,0.700985,0.251689
-38.1178,0.713868,0.246293
-38.1022,0.713868,0.246293
-38.0865,0.713868,0.246293
-38.0709,0.713868,0.246293
-38.0553,0.713422,0.239133
-38.0396,0.713422,0.239133
-38.0241,0.713422,0.239133
-38.0084,0.713422,0.239133
-37.9928,0.712083,0.228741
-37.9772,0.712083,0.228741
-37.9616,0.712083,0.228741
-37.946,0.712083,0.228741
-37.9303,0.713564,0.222724
-37.9147,0.713564,0.222724
-37.8991,0.713564,0.222724
-37.8834,0.713564,0.222724
-37.8678,0.713564,0.222724
-37.8522,0.718363,0.220547
-37.8366,0.718363,0.220547
-37.8209,0.718363,0.220547
-37.8053,0.718363,0.220547
-37.7897,0.724591,0.219601
-37.774,0.724591,0.219601
-37.7584,0.724591,0.219601
-37.7428,0.724591,0.219601
-37.7272,0.73239,0.215657
-37.7116,0.73239,0.215657
-37.696,0.73239,0.215657
-37.6803,0.73239,0.215657
-37.6647,0.747363,0.21418
-37.649,0.747363,0.21418
-37.6335,0.747363,0.21418
-37.6178,0.747363,0.21418
-37.6022,0.747363,0.21418
-37.5866,0.768994,0.217709
-37.5709,0.768994,0.217709
-37.5553,0.768994,0.217709
-37.5397,0.768994,0.217709
-37.5241,0.793235,0.225379
-37.5085,0.793235,0.225379
-37.4928,0.793235,0.225379
-37.4772,0.793235,0.225379
-37.4616,0.793235,0.225379
-37.446,0.793235,0.225379
-37.4303,0.815158,0.23184
-37.4147,0.815158,0.23184
-37.3991,0.815158,0.23184
-37.3835,0.832916,0.235517
-37.3678,0.832916,0.235517
-37.3522,0.832916,0.235517
-37.3366,0.832916,0.235517
-37.321,0.848124,0.239062
-37.3053,0.848124,0.239062
-37.2897,0.848124,0.239062
-37.2741,0.848124,0.239062
-37.2584,0.86101,0.240147
-37.2429,0.86101,0.240147
-37.2272,0.86101,0.240147
-37.2116,0.86101,0.240147
-37.196,0.873637,0.240235
-37.1803,0.873637,0.240235
-37.1647,0.873637,0.240235
-37.1491,0.873637,0.240235
-37.1335,0.873637,0.240235
-37.1178,0.873637,0.240235
-37.1022,0.887087,0.240842
-37.0866,0.887087,0.240842
-37.0709,0.887087,0.240842
-37.0554,0.900938,0.24326
-37.0397,0.900938,0.24326
-37.0241,0.900938,0.24326
-37.0084,0.900938,0.24326
-36.9928,0.919305,0.241713
-36.9772,0.919305,0.241713
-36.9616,0.919305,0.241713
-36.946,0.919305,0.241713
-36.9303,0.919305,0.241713
-36.9147,0.919305,0.241713
-36.8991,0.940268,0.234631
-36.8835,0.940268,0.234631
-36.8679,0.940268,0.234631
-36.8522,0.95978,0.222886
-36.8366,0.95978,0.222886
-36.821,0.95978,0.222886
-36.8053,0.95978,0.222886
-36.7897,0.976716,0.209012
-36.7741,0.976716,0.209012
-36.7584,0.976716,0.209012
-36.7429,0.976716,0.209012
-36.7272,0.990947,0.193741
-36.7116,0.990947,0.193741
-36.696,0.990947,0.193741
-36.6804,0.990947,0.193741
-36.6647,1.00492,0.179825
-36.6491,1.00492,0.179825
-36.6335,1.00492,0.179825
-36.6178,1.00492,0.179825
-36.6022,1.00492,0.179825
-36.5866,1.01948,0.168907
-36.571,1.01948,0.168907
-36.5554,1.01948,0.168907
-36.5397,1.01948,0.168907
-36.5241,1.03352,0.159981
-36.5085,1.03352,0.159981
-36.4929,1.03352,0.159981
-36.4773,1.03352,0.159981
-36.4616,1.04596,0.151012
-36.446,1.04596,0.151012
-36.4304,1.04596,0.151012
-36.4148,1.04596,0.151012
-36.3991,1.04596,0.151012
-36.3678,1.05689,0.141415
-36.3523,1.05689,0.141415
-36.3366,1.05689,0.141415
-36.321,1.07144,0.130734
-36.3053,1.07144,0.130734
-36.2898,1.07144,0.130734
-36.2741,1.07144,0.130734
-36.2585,1.08924,0.123705
-36.2429,1.08924,0.123705
-36.2272,1.08924,0.123705
-36.2116,1.08924,0.123705
-36.196,1.111,0.126198
-36.1804,1.111,0.126198
-36.1647,1.111,0.126198
-36.1491,1.111,0.126198
-36.1335,1.111,0.126198
-36.1179,1.13921,0.135857
-36.1023,1.13921,0.135857
-36.0866,1.13921,0.135857
-36.071,1.13921,0.135857
-36.0554,1.16775,0.152824
-36.0398,1.16775,0.152824
-36.0241,1.16775,0.152824
-36.0085,1.16775,0.152824
-35.9928,1.19309,0.170569
-35.9773,1.19309,0.170569
-35.9616,1.19309,0.170569
-35.946,1.19309,0.170569
-35.9304,1.19309,0.170569
-35.9147,1.21481,0.181746
-35.8991,1.21481,0.181746
-35.8835,1.21481,0.181746
-35.8679,1.21481,0.181746
-35.8523,1.23278,0.186747
-35.8366,1.23278,0.186747
-35.821,1.23278,0.186747
-35.8054,1.23278,0.186747
-35.7898,1.24701,0.183619
-35.7741,1.24701,0.183619
-35.7585,1.24701,0.183619
-35.7429,1.24701,0.183619
-35.7273,1.26159,0.183869
-35.7117,1.26159,0.183869
-35.696,1.26159,0.183869
-35.6804,1.26159,0.183869
-35.6648,1.26159,0.183869
-35.6491,1.26159,0.183869
-35.6335,1.28128,0.180549
-35.6179,1.28128,0.180549
-35.6022,1.28128,0.180549
-35.5866,1.30472,0.172249
-35.571,1.30472,0.172249
-35.5554,1.30472,0.172249
-35.5397,1.30472,0.172249
-35.5242,1.32977,0.159485
-35.5085,1.32977,0.159485
-35.4929,1.32977,0.159485
-35.4773,1.32977,0.159485
-35.4616,1.32977,0.159485
-35.446,1.32977,0.159485
-35.4304,1.35615,0.145751
-35.4148,1.35615,0.145751
-35.3991,1.35615,0.145751
-35.3835,1.38155,0.132629
-35.3679,1.38155,0.132629
-35.3523,1.38155,0.132629
-35.3366,1.38155,0.132629
-35.321,1.40118,0.120726
-35.3054,1.40118,0.120726
-35.2898,1.40118,0.120726
-35.2741,1.40118,0.120726
-35.2585,1.41697,0.110847
-35.2429,1.41697,0.110847
-35.2273,1.41697,0.110847
-35.2117,1.41697,0.110847
-35.196,1.43077,0.102642
-35.1804,1.43077,0.102642
-35.1648,1.43077,0.102642
-35.1491,1.43077,0.102642
-35.1335,1.43077,0.102642
-35.1179,1.43077,0.102642
-35.1022,1.44448,0.0948219
-35.0867,1.44448,0.0948219
-35.071,1.44448,0.0948219
-35.0554,1.44448,0.0948219
-35.0398,1.45418,0.0857552
-35.0241,1.45418,0.0857552
-35.0085,1.45418,0.0857552
-34.9929,1.46727,0.0717739
-34.9773,1.46727,0.0717739
-34.9617,1.46727,0.0717739
-34.946,1.46727,0.0717739
-34.9305,1.48359,0.0573934
-34.9148,1.48359,0.0573934
-34.8992,1.48359,0.0573934
-34.8835,1.48359,0.0573934
-34.8679,1.48359,0.0573934
-34.8523,1.50243,0.0454306
-34.8367,1.50243,0.0454306
-34.821,1.50243,0.0454306
-34.8054,1.50243,0.0454306
-34.7898,1.52397,0.0418412
-34.7742,1.52397,0.0418412
-34.7586,1.52397,0.0418412
-34.743,1.52397,0.0418412
-34.7273,1.52397,0.0418412
-34.7117,1.54778,0.0497099
-34.696,1.54778,0.0497099
-34.6804,1.54778,0.0497099
-34.6648,1.54778,0.0497099
-34.6492,1.57075,0.0651186
-34.6335,1.57075,0.0651186
-34.6179,1.57075,0.0651186
-34.6023,1.57075,0.0651186
-34.5867,1.59076,0.0816616
-34.571,1.59076,0.0816616
-34.5554,1.59076,0.0816616
-34.5398,1.59076,0.0816616
-34.5242,1.60712,0.0952315
-34.5086,1.60712,0.0952315
-34.4929,1.60712,0.0952315
-34.4773,1.60712,0.0952315
-34.4617,1.60712,0.0952315
-34.4461,1.60712,0.0952315
-34.4304,1.61957,0.103721
-34.4148,1.61957,0.103721
-34.3992,1.61957,0.103721
-34.3835,1.63105,0.10525
-34.3523,1.63105,0.10525
-34.3367,1.63105,0.10525
-34.3211,1.64801,0.10083
-34.3054,1.64801,0.10083
-34.2898,1.64801,0.10083
-34.2742,1.64801,0.10083
-34.2586,1.66964,0.085086
-34.243,1.66964,0.085086
-34.2273,1.66964,0.085086
-34.2117,1.66964,0.085086
-34.1961,1.66964,0.085086
-34.1805,1.69154,0.0646545
-34.1648,1.69154,0.0646545
-34.1492,1.69154,0.0646545
-34.1335,1.69154,0.0646545
-34.118,1.71178,0.0466882
-34.1023,1.71178,0.0466882
-34.0867,1.71178,0.0466882
-34.0711,1.71178,0.0466882
-34.0554,1.73225,0.038677
-34.0398,1.73225,0.038677
-34.0242,1.73225,0.038677
-34.0086,1.73225,0.038677
-33.993,1.75011,0.039303
-33.9773,1.75011,0.039303
-33.9617,1.75011,0.039303
-33.9461,1.75011,0.039303
-33.9305,1.75011,0.039303
-33.9148,1.76613,0.041026
-33.8992,1.76613,0.041026
-33.8836,1.76613,0.041026
-33.868,1.76613,0.041026
-33.8523,1.78011,0.0425716
-33.8367,1.78011,0.0425716
-33.8211,1.78011,0.0425716
-33.8055,1.78011,0.0425716
-33.7898,1.79364,0.0425449
-33.7742,1.79364,0.0425449
-33.7586,1.79364,0.0425449
-33.743,1.79364,0.0425449
-33.7273,1.79364,0.0425449
-33.7117,1.80767,0.0400481
-33.6961,1.80767,0.0400481
-33.6805,1.80767,0.0400481
-33.6648,1.80767,0.0400481
-33.6492,1.82647,0.0391905
-33.6336,1.82647,0.0391905
-33.618,1.82647,0.0391905
-33.6023,1.82647,0.0391905
-33.5867,1.84863,0.0397208
-33.5711,1.84863,0.0397208
-33.5555,1.84863,0.0397208
-33.5398,1.84863,0.0397208
-33.5242,1.87413,0.0454435
-33.5086,1.87413,0.0454435
-33.4929,1.87413,0.0454435
-33.4774,1.87413,0.0454435
-33.4617,1.89806,0.0559681
-33.4461,1.89806,0.0559681
-33.4305,1.89806,0.0559681
-33.4149,1.89806,0.0559681
-33.3992,1.89806,0.0559681
-33.3836,1.92052,0.0689607
-33.3679,1.92052,0.0689607
-33.3524,1.92052,0.0689607
-33.3367,1.92052,0.0689607
-33.3211,1.93907,0.0822826
-33.3055,1.93907,0.0822826
-33.2899,1.93907,0.0822826
-33.2742,1.93907,0.0822826
-33.2586,1.93907,0.0822826
-33.243,1.95632,0.093425
-33.2273,1.95632,0.093425
-33.2117,1.95632,0.093425
-33.1961,1.97144,0.102522
-33.1805,1.97144,0.102522
-33.1649,1.97144,0.102522
-33.1492,1.97144,0.102522
-33.1336,1.97144,0.102522
-33.118,1.98487,0.111758
-33.1024,1.98487,0.111758
-33.0868,1.98487,0.111758
-33.0711,1.98487,0.111758
-33.0555,1.99971,0.121345
-33.0399,1.99971,0.121345
-33.0242,1.99971,0.121345
-33.0086,1.99971,0.121345
-32.993,1.99971,0.121345
-32.9773,2.01938,0.130277
-32.9617,2.01938,0.130277
-32.9461,2.01938,0.130277
-32.9305,2.04282,0.133753
-32.9149,2.04282,0.133753
-32.8992,2.04282,0.133753
-32.8836,2.04282,0.133753
-32.868,2.04282,0.133753
-32.8524,2.0689,0.13346
-32.8367,2.0689,0.13346
-32.8211,2.0689,0.13346
-32.8055,2.0689,0.13346
-32.7898,2.09254,0.132082
-32.7742,2.09254,0.132082
-32.7586,2.09254,0.132082
-32.743,2.09254,0.132082
-32.7274,2.09254,0.132082
-32.7118,2.09254,0.132082
-32.6961,2.11347,0.130435
-32.6805,2.11347,0.130435
-32.6648,2.11347,0.130435
-32.6492,2.129,0.131323
-32.6336,2.129,0.131323
-32.618,2.129,0.131323
-32.6024,2.129,0.131323
-32.5867,2.14237,0.133705
-32.5711,2.14237,0.133705
-32.5555,2.14237,0.133705
-32.5399,2.14237,0.133705
-32.5242,2.1529,0.138721
-32.5087,2.1529,0.138721
-32.493,2.1529,0.138721
-32.4774,2.1529,0.138721
-32.4618,2.1529,0.138721
-32.4461,2.16249,0.137474
-32.4305,2.16249,0.137474
-32.4149,2.16249,0.137474
-32.3992,2.16249,0.137474
-32.3837,2.16249,0.137474
-32.3211,2.18772,0.13838
-32.3055,2.18772,0.13838
-32.2899,2.18772,0.13838
-32.2743,2.18772,0.13838
-32.0399,2.27296,0.132937
-32.0242,2.27296,0.132937
-32.0086,2.27296,0.132937
-31.8524,2.34296,0.117515
-31.8368,2.34296,0.117515
-31.8211,2.34296,0.117515
-31.8055,2.34296,0.117515
-31.7899,2.34296,0.117515
-31.7743,2.36084,0.110878
-31.7586,2.36084,0.110878
