Time,X,Y
-22.5634,0.72807,0.298681
-22.5478,0.72807,0.298681
-22.5322,0.72807,0.298681
-22.5165,0.72807,0.298681
-22.5009,0.737291,0.297991
-22.4853,0.737291,0.297991
-22.4697,0.737291,0.297991
-22.454,0.737291,0.297991
-22.4384,0.744132,0.306912
-22.4228,0.744132,0.306912
-22.4071,0.744132,0.306912
-22.3916,0.744132,0.306912
-22.3759,0.751101,0.321106
-22.3602,0.751101,0.321106
-22.3446,0.751101,0.321106
-22.329,0.751101,0.321106
-22.3134,0.757457,0.333703
-22.2977,0.757457,0.333703
-22.2822,0.757457,0.333703
-22.2666,0.757457,0.333703
-22.2509,0.757457,0.333703
-22.2353,0.762059,0.342118
-22.2197,0.762059,0.342118
-22.204,0.762059,0.342118
-22.1884,0.762059,0.342118
-22.1727,0.773991,0.352348
-22.1572,0.773991,0.352348
-22.1416,0.773991,0.352348
-22.1259,0.773991,0.352348
-22.1103,0.773991,0.352348
-22.0946,0.797181,0.358904
-22.079,0.797181,0.358904
-22.0634,0.797181,0.358904
-22.0478,0.797181,0.358904
-22.0321,0.797181,0.358904
-22.0166,0.823662,0.359254
-22.0009,0.823662,0.359254
-21.9853,0.823662,0.359254
-21.9697,0.847471,0.356727
-21.954,0.847471,0.356727
-21.9384,0.847471,0.356727
-21.9227,0.847471,0.356727
-21.9071,0.867693,0.355544
-21.8915,0.867693,0.355544
-21.8759,0.867693,0.355544
-21.8602,0.867693,0.355544
-21.8446,0.884196,0.354516
-21.829,0.884196,0.354516
-21.8134,0.884196,0.354516
-21.7977,0.884196,0.354516
-21.7822,0.884196,0.354516
-21.7666,0.906484,0.355354
-21.7509,0.906484,0.355354
-21.7353,0.906484,0.355354
-21.7197,0.906484,0.355354
-21.704,0.936405,0.361983
-21.6884,0.936405,0.361983
-21.6728,0.936405,0.361983
-21.6572,0.936405,0.361983
-21.6415,0.936405,0.361983
-21.6259,0.964524,0.375507
-21.6102,0.964524,0.375507
-21.5947,0.964524,0.375507
-21.579,0.987456,0.387758
-21.5634,0.987456,0.387758
-21.5478,0.987456,0.387758
-21.5321,0.987456,0.387758
-21.5166,1.00688,0.395739
-21.5009,1.00688,0.395739
-21.4853,1.00688,0.395739
-21.4697,1.00688,0.395739
-21.454,1.00688,0.395739
-21.4384,1.02113,0.398145
-21.4228,1.02113,0.398145
-21.4071,1.02113,0.398145
-21.3915,1.02113,0.398145
-21.3759,1.04072,0.404
-21.3603,1.04072,0.404
-21.3446,1.04072,0.404
-21.329,1.04072,0.404
-21.3134,1.06875,0.411043
-21.2977,1.06875,0.411043
-21.2822,1.06875,0.411043
-21.2665,1.06875,0.411043
-21.2509,1.06875,0.411043
-21.2353,1.06875,0.411043
-21.2196,1.09927,0.411515
-21.2041,1.09927,0.411515
-21.1884,1.09927,0.411515
-21.1728,1.12852,0.409631
-21.1571,1.12852,0.409631
-21.1415,1.12852,0.409631
-21.1259,1.12852,0.409631
-21.1102,1.15302,0.409828
-21.0946,1.15302,0.409828
-21.079,1.15302,0.409828
-21.0634,1.15302,0.409828
-21.0478,1.17156,0.411587
-21.0322,1.17156,0.411587
-21.0165,1.17156,0.411587
-21.0009,1.17156,0.411587
-20.9853,1.17156,0.411587
-20.9697,1.19441,0.410342
-20.954,1.19441,0.410342
-20.9384,1.19441,0.410342
-20.9228,1.19441,0.410342
-20.9071,1.19441,0.410342
-20.8916,1.22264,0.409595
-20.8758,1.22264,0.409595
-20.8603,1.22264,0.409595
-20.8446,1.24776,0.41817
-20.829,1.24776,0.41817
-20.8134,1.24776,0.41817
-20.7977,1.24776,0.41817
-20.7822,1.24776,0.41817
-20.7665,1.26779,0.433633
-20.7509,1.26779,0.433633
-20.7353,1.26779,0.433633
-20.7196,1.26779,0.433633
-20.704,1.26779,0.433633
-20.6884,1.28604,0.452248
-20.6728,1.28604,0.452248
-20.6571,1.28604,0.452248
-20.6415,1.3006,0.464109
-20.6259,1.3006,0.464109
-20.6102,1.3006,0.464109
-20.5947,1.3006,0.464109
-20.579,1.32024,0.473566
-20.5634,1.32024,0.473566
-20.5478,1.32024,0.473566
-20.5321,1.32024,0.473566
-20.5165,1.32024,0.473566
-20.5009,1.35065,0.481369
-20.4853,1.35065,0.481369
-20.4697,1.35065,0.481369
-20.454,1.35065,0.481369
-20.4384,1.35065,0.481369
-20.4227,1.3846,0.481509
-20.4071,1.3846,0.481509
-20.3915,1.3846,0.481509
-20.3758,1.41485,0.480351
-20.3603,1.41485,0.480351
-20.3446,1.41485,0.480351
-20.329,1.41485,0.480351
-20.3134,1.41485,0.480351
-20.2977,1.43996,0.482154
-20.2822,1.43996,0.482154
-20.2665,1.43996,0.482154
-20.2509,1.43996,0.482154
-20.2353,1.45898,0.486633
-20.2196,1.45898,0.486633
-20.204,1.45898,0.486633
-20.1883,1.45898,0.486633
-20.1728,1.48329,0.488635
-20.1571,1.48329,0.488635
-20.1415,1.48329,0.488635
-20.1259,1.48329,0.488635
-20.1102,1.51636,0.493012
-20.0946,1.51636,0.493012
-20.079,1.51636,0.493012
-20.0634,1.51636,0.493012
-20.0477,1.54824,0.50598
-20.0321,1.54824,0.50598
-20.0165,1.54824,0.50598
-20.0009,1.54824,0.50598
-19.9853,1.54824,0.50598
-19.9696,1.57516,0.520582
-19.954,1.57516,0.520582
-19.9384,1.57516,0.520582
-19.9227,1.57516,0.520582
-19.9071,1.59806,0.531432
-19.8915,1.59806,0.531432
-19.8758,1.59806,0.531432
-19.8603,1.59806,0.531432
-19.8446,1.61738,0.53522
-19.829,1.61738,0.53522
-19.8133,1.61738,0.53522
-19.7977,1.61738,0.53522
-19.7821,1.61738,0.53522
-19.7665,1.64095,0.541645
-19.7509,1.64095,0.541645
-19.7353,1.64095,0.541645
-19.7196,1.64095,0.541645
-19.704,1.67502,0.550269
-19.6883,1.67502,0.550269
-19.6728,1.67502,0.550269
-19.6571,1.67502,0.550269
-19.6415,1.71086,0.5515
-19.6258,1.71086,0.5515
-19.6102,1.71086,0.5515
-19.5947,1.71086,0.5515
-19.579,1.74477,0.546562
-19.5634,1.74477,0.546562
-19.5477,1.74477,0.546562
-19.5321,1.74477,0.546562
-19.5165,1.74477,0.546562
-19.5009,1.77402,0.540675
-19.4853,1.77402,0.540675
-19.4696,1.77402,0.540675
-19.454,1.77402,0.540675
-19.4384,1.77402,0.540675
-19.4227,1.79648,0.537232
-19.4071,1.79648,0.537232
-19.3915,1.79648,0.537232
-19.3758,1.81964,0.536071
-19.3603,1.81964,0.536071
-19.3446,1.81964,0.536071
-19.329,1.81964,0.536071
-19.3133,1.85084,0.540461
-19.2977,1.85084,0.540461
-19.2822,1.85084,0.540461
-19.2665,1.85084,0.540461
-19.2509,1.85084,0.540461
-19.2353,1.85084,0.540461
-19.2196,1.8784,0.557801
-19.204,1.8784,0.557801
-19.1883,1.8784,0.557801
-19.1728,1.90111,0.583061
-19.1571,1.90111,0.583061
-19.1415,1.90111,0.583061
-19.1258,1.90111,0.583061
-19.1102,1.91843,0.605218
-19.0947,1.91843,0.605218
-19.079,1.91843,0.605218
-19.0634,1.91843,0.605218
-19.0477,1.93283,0.617808
-19.0321,1.93283,0.617808
-19.0165,1.93283,0.617808
-19.0009,1.93283,0.617808
-18.9853,1.93283,0.617808
-18.9696,1.94994,0.628532
-18.954,1.94994,0.628532
-18.9384,1.94994,0.628532
-18.9227,1.94994,0.628532
-18.9071,1.94994,0.628532
-18.8915,1.97955,0.633208
-18.8758,1.97955,0.633208
-18.8603,1.97955,0.633208
-18.8446,1.97955,0.633208
-18.829,2.00982,0.645662
-18.8133,2.00982,0.645662
-18.7977,2.00982,0.645662
-18.7821,2.00982,0.645662
-18.7665,2.037,0.648677
-18.7509,2.037,0.648677
-18.7353,2.037,0.648677
-18.7196,2.037,0.648677
-18.704,2.06137,0.654408
-18.6883,2.06137,0.654408
-18.6728,2.06137,0.654408
-18.6571,2.06137,0.654408
-18.6415,2.0794,0.666141
-18.6258,2.0794,0.666141
-18.6102,2.0794,0.666141
-18.5946,2.0794,0.666141
-18.579,2.0988,0.68061
-18.5634,2.0988,0.68061
-18.5477,2.0988,0.68061
-18.5321,2.0988,0.68061
-18.5165,2.0988,0.68061
-18.5009,2.12781,0.699995
-18.4853,2.12781,0.699995
-18.4696,2.12781,0.699995
-18.454,2.12781,0.699995
-18.4384,2.15227,0.725333
-18.4227,2.15227,0.725333
-18.4071,2.15227,0.725333
-18.3915,2.15227,0.725333
-18.3758,2.17175,0.748767
-18.3603,2.17175,0.748767
-18.3446,2.17175,0.748767
-18.329,2.17175,0.748767
-18.3133,2.17175,0.748767
-18.2977,2.19256,0.763857
-18.2822,2.19256,0.763857
-18.2665,2.19256,0.763857
-18.2509,2.19256,0.763857
-18.2353,2.19256,0.763857
-18.2196,2.21089,0.771562
-18.204,2.21089,0.771562
