Time,X,Y
-11.0225,0.810724,1.03046
-11.0069,0.810724,1.03046
-10.9913,0.810724,1.03046
-10.9756,0.810724,1.03046
-10.96,0.807864,1.03112
-10.9444,0.807864,1.03112
-10.9287,0.807864,1.03112
-10.9131,0.807864,1.03112
-10.8975,0.804098,1.024
-10.8819,0.804098,1.024
-10.8663,0.804098,1.024
-10.8506,0.804098,1.024
-10.835,0.804098,1.024
-10.8194,0.804098,1.024
-10.8037,0.798928,1.01411
-10.7882,0.798928,1.01411
-10.7725,0.798928,1.01411
-10.7569,0.796752,1.00603
-10.7413,0.796752,1.00603
-10.7256,0.796752,1.00603
-10.71,0.796752,1.00603
-10.6944,0.803365,1.00019
-10.6788,0.803365,1.00019
-10.6631,0.803365,1.00019
-10.6476,0.803365,1.00019
-10.6319,0.815246,1.00045
-10.6163,0.815246,1.00045
-10.6007,0.815246,1.00045
-10.585,0.815246,1.00045
-10.5694,0.829002,1.00621
-10.5538,0.829002,1.00621
-10.5382,0.829002,1.00621
-10.5225,0.829002,1.00621
-10.5069,0.829002,1.00621
-10.4913,0.839988,1.01143
-10.4757,0.839988,1.01143
-10.4601,0.839988,1.01143
-10.4444,0.839988,1.01143
-10.4288,0.852211,1.01438
-10.4131,0.852211,1.01438
-10.3976,0.852211,1.01438
-10.3819,0.852211,1.01438
-10.3663,0.862405,1.01751
-10.3506,0.862405,1.01751
-10.335,0.862405,1.01751
-10.3194,0.862405,1.01751
-10.3038,0.862405,1.01751
-10.2882,0.872326,1.02235
-10.2726,0.872326,1.02235
-10.257,0.872326,1.02235
-10.2413,0.872326,1.02235
-10.2257,0.889258,1.02625
-10.2101,0.889258,1.02625
-10.1945,0.889258,1.02625
-10.1788,0.889258,1.02625
-10.1632,0.889258,1.02625
-10.1475,0.911449,1.02578
-10.132,0.911449,1.02578
-10.1163,0.911449,1.02578
-10.1007,0.934137,1.01788
-10.085,0.934137,1.01788
-10.0694,0.934137,1.01788
-10.0538,0.934137,1.01788
-10.0382,0.934137,1.01788
-10.0226,0.95343,1.0097
-10.007,0.95343,1.0097
-9.99136,0.95343,1.0097
-9.97571,0.95343,1.0097
-9.96004,0.968906,1.00415
-9.94447,0.968906,1.00415
-9.92885,0.968906,1.00415
-9.91317,0.968906,1.00415
-9.89762,0.968906,1.00415
-9.88193,0.982513,1.00039
-9.86633,0.982513,1.00039
-9.85068,0.982513,1.00039
-9.83506,0.982513,1.00039
-9.81946,0.993928,0.996282
-9.80381,0.993928,0.996282
-9.78823,0.993928,0.996282
-9.7726,0.993928,0.996282
-9.757,1.00657,0.989782
-9.74137,1.00657,0.989782
-9.72569,1.00657,0.989782
-9.71011,1.00657,0.989782
-9.69444,1.02417,0.979175
-9.67883,1.02417,0.979175
-9.66321,1.02417,0.979175
-9.64757,1.02417,0.979175
-9.63196,1.02417,0.979175
-9.61633,1.04401,0.968216
-9.60071,1.04401,0.968216
-9.58509,1.04401,0.968216
-9.56945,1.04401,0.968216
-9.55383,1.06592,0.961427
-9.53824,1.06592,0.961427
-9.52264,1.06592,0.961427
-9.50702,1.06592,0.961427
-9.49139,1.08514,0.953747
-9.47571,1.08514,0.953747
-9.46008,1.08514,0.953747
-9.44452,1.08514,0.953747
-9.42889,1.10281,0.945765
-9.41326,1.10281,0.945765
-9.39759,1.10281,0.945765
-9.382,1.10281,0.945765
-9.36638,1.10281,0.945765
-9.35071,1.11727,0.937943
-9.33509,1.11727,0.937943
-9.3195,1.11727,0.937943
-9.30387,1.11727,0.937943
-9.28829,1.13174,0.931467
-9.27262,1.13174,0.931467
-9.25703,1.13174,0.931467
-9.24141,1.13174,0.931467
-9.22573,1.15069,0.924565
-9.21014,1.15069,0.924565
-9.19448,1.15069,0.924565
-9.17891,1.15069,0.924565
-9.16323,1.17236,0.917708
-9.14761,1.17236,0.917708
-9.13205,1.17236,0.917708
-9.11636,1.17236,0.917708
-9.10079,1.19187,0.905799
-9.08511,1.19187,0.905799
-9.06948,1.19187,0.905799
-9.0539,1.19187,0.905799
-9.03824,1.19187,0.905799
-9.02266,1.20795,0.891003
-9.00705,1.20795,0.891003
-8.99143,1.20795,0.891003
-8.97578,1.20795,0.891003
-8.96012,1.20795,0.891003
-8.94456,1.22212,0.877052
-8.92887,1.22212,0.877052
-8.91324,1.22212,0.877052
-8.89766,1.23365,0.86279
-8.88199,1.23365,0.86279
-8.86644,1.23365,0.86279
-8.85075,1.23365,0.86279
-8.83512,1.24212,0.848103
-8.81954,1.24212,0.848103
-8.80387,1.24212,0.848103
-8.78832,1.24212,0.848103
-8.77263,1.24212,0.848103
-8.75707,1.25028,0.830739
-8.74144,1.25028,0.830739
-8.72575,1.25028,0.830739
-8.7102,1.25028,0.830739
-8.69456,1.25028,0.830739
-8.67888,1.25934,0.808118
-8.6633,1.25934,0.808118
-8.64763,1.25934,0.808118
-8.63208,1.27013,0.785742
-8.61639,1.27013,0.785742
-8.60077,1.27013,0.785742
-8.58513,1.27013,0.785742
-8.56952,1.28334,0.765222
-8.55395,1.28334,0.765222
-8.53827,1.28334,0.765222
-8.52266,1.28334,0.765222
-8.50708,1.28334,0.765222
-8.49146,1.29555,0.746457
-8.47581,1.29555,0.746457
-8.46015,1.29555,0.746457
-8.44458,1.29555,0.746457
-8.4289,1.29555,0.746457
-8.41328,1.30581,0.727427
-8.39769,1.30581,0.727427
-8.38203,1.30581,0.727427
-8.36646,1.30581,0.727427
-8.35079,1.31463,0.711886
-8.33516,1.31463,0.711886
-8.31957,1.31463,0.711886
-8.30391,1.31463,0.711886
-8.28834,1.32541,0.699494
-8.27272,1.32541,0.699494
-8.2571,1.32541,0.699494
-8.24146,1.32541,0.699494
-8.22579,1.34218,0.684079
-8.21021,1.34218,0.684079
-8.19454,1.34218,0.684079
-8.17891,1.34218,0.684079
-8.16332,1.34218,0.684079
-8.14767,1.3595,0.665739
-8.13208,1.3595,0.665739
-8.11642,1.3595,0.665739
-8.1008,1.3595,0.665739
-8.0852,1.37361,0.644808
-8.06955,1.37361,0.644808
-8.05396,1.37361,0.644808
-8.0383,1.37361,0.644808
-8.02273,1.38359,0.623741
-8.00712,1.38359,0.623741
-7.99147,1.38359,0.623741
-7.97588,1.38359,0.623741
-7.96023,1.39351,0.605499
-7.94462,1.39351,0.605499
-7.92894,1.39351,0.605499
-7.91336,1.39351,0.605499
-7.89771,1.4021,0.589821
-7.88206,1.4021,0.589821
-7.86646,1.4021,0.589821
-7.85081,1.4021,0.589821
-7.83519,1.40938,0.574785
-7.81963,1.40938,0.574785
-7.80395,1.40938,0.574785
-7.78838,1.40938,0.574785
-7.77274,1.40938,0.574785
-7.75713,1.41797,0.557767
-7.74149,1.41797,0.557767
-7.72583,1.41797,0.557767
-7.71024,1.41797,0.557767
-7.69458,1.42908,0.535431
-7.67895,1.42908,0.535431
-7.66333,1.42908,0.535431
-7.6477,1.42908,0.535431
-7.63214,1.44121,0.511699
-7.61646,1.44121,0.511699
-7.60086,1.44121,0.511699
-7.58525,1.44121,0.511699
-7.5696,1.44121,0.511699
-7.55402,1.45566,0.487607
-7.53839,1.45566,0.487607
-7.52275,1.45566,0.487607
-7.50712,1.45566,0.487607
-7.49152,1.45566,0.487607
-7.4759,1.46753,0.463499
-7.46023,1.46753,0.463499
-7.44466,1.46753,0.463499
-7.42899,1.47877,0.441552
-7.41336,1.47877,0.441552
-7.39775,1.47877,0.441552
-7.38211,1.47877,0.441552
-7.36653,1.48898,0.42151
-7.35086,1.48898,0.42151
-7.33524,1.48898,0.42151
-7.31965,1.48898,0.42151
-7.30399,1.50119,0.405113
-7.28842,1.50119,0.405113
-7.27277,1.50119,0.405113
-7.25717,1.50119,0.405113
-7.24153,1.50119,0.405113
-7.22587,1.50119,0.405113
-7.21029,1.51707,0.38601
-7.19463,1.51707,0.38601
-7.179,1.51707,0.38601
-7.16341,1.53253,0.364563
-7.14775,1.53253,0.364563
-7.13215,1.53253,0.364563
-7.1165,1.53253,0.364563
-7.10088,1.54303,0.342849
-7.08525,1.54303,0.342849
-7.06963,1.54303,0.342849
-7.05405,1.54303,0.342849
