Time,X,Y
28.51,1.05045,0.231692
28.5256,1.05045,0.231692
28.5412,1.05045,0.231692
28.5568,1.05045,0.231692
28.5725,1.05045,0.231692
28.5881,1.06699,0.232002
28.6037,1.06699,0.232002
28.6193,1.06699,0.232002
28.635,1.06699,0.232002
28.6506,1.07898,0.230562
28.6663,1.07898,0.230562
28.6819,1.07898,0.230562
28.6974,1.07898,0.230562
28.7131,1.09819,0.228458
28.7287,1.09819,0.228458
28.7444,1.09819,0.228458
28.76,1.09819,0.228458
28.7756,1.09819,0.228458
28.7912,1.1213,0.225959
28.8068,1.1213,0.225959
28.8225,1.1213,0.225959
28.8381,1.1213,0.225959
28.8537,1.1213,0.225959
28.8694,1.14424,0.232929
28.885,1.14424,0.232929
28.9006,1.14424,0.232929
28.9162,1.14424,0.232929
28.9319,1.16832,0.246473
28.9475,1.16832,0.246473
28.9631,1.16832,0.246473
28.9788,1.19041,0.257769
28.9944,1.19041,0.257769
29.01,1.19041,0.257769
29.0256,1.19041,0.257769
29.0412,1.19041,0.257769
29.0569,1.19041,0.257769
29.0725,1.2057,0.264049
29.0881,1.2057,0.264049
29.1037,1.2057,0.264049
29.1194,1.22577,0.27426
29.135,1.22577,0.27426
29.1506,1.22577,0.27426
29.1663,1.22577,0.27426
29.1819,1.25339,0.282948
29.1975,1.25339,0.282948
29.2131,1.25339,0.282948
29.2287,1.25339,0.282948
29.2444,1.25339,0.282948
29.26,1.28031,0.282326
29.2756,1.28031,0.282326
29.2913,1.28031,0.282326
29.3069,1.28031,0.282326
29.3225,1.30441,0.279335
29.3381,1.30441,0.279335
29.3537,1.30441,0.279335
29.3694,1.30441,0.279335
29.385,1.30441,0.279335
29.4006,1.32627,0.27997
29.4162,1.32627,0.27997
29.4319,1.32627,0.27997
29.4475,1.32627,0.27997
29.4631,1.34528,0.284107
29.4787,1.34528,0.284107
29.4943,1.34528,0.284107
29.51,1.34528,0.284107
29.5256,1.37016,0.288687
29.5413,1.37016,0.288687
29.5569,1.37016,0.288687
29.5725,1.37016,0.288687
29.5881,1.4007,0.294284
29.6037,1.4007,0.294284
29.6194,1.4007,0.294284
29.635,1.4007,0.294284
29.6506,1.42802,0.302429
29.6663,1.42802,0.302429
29.6818,1.42802,0.302429
29.6975,1.42802,0.302429
29.7132,1.45219,0.310844
29.7287,1.45219,0.310844
29.7444,1.45219,0.310844
29.76,1.45219,0.310844
29.7756,1.45219,0.310844
29.7913,1.47237,0.309491
29.8068,1.47237,0.309491
29.8225,1.47237,0.309491
29.8381,1.47237,0.309491
29.8537,1.4863,0.298838
29.8693,1.4863,0.298838
29.885,1.4863,0.298838
29.9006,1.4863,0.298838
29.9163,1.50714,0.286235
29.9319,1.50714,0.286235
29.9632,1.50714,0.286235
29.9943,1.50714,0.286235
30.01,1.53595,0.272448
30.0256,1.53595,0.272448
30.0413,1.53595,0.272448
30.0569,1.56267,0.252836
30.0725,1.56267,0.252836
30.0881,1.56267,0.252836
30.1037,1.56267,0.252836
30.1193,1.58663,0.235058
30.135,1.58663,0.235058
30.1506,1.58663,0.235058
30.1663,1.58663,0.235058
30.1819,1.60684,0.22362
30.1975,1.60684,0.22362
30.2131,1.60684,0.22362
30.2288,1.60684,0.22362
30.2444,1.60684,0.22362
30.26,1.60684,0.22362
30.2757,1.62127,0.21878
30.2912,1.62127,0.21878
30.3069,1.62127,0.21878
30.3225,1.63696,0.209232
30.3381,1.63696,0.209232
30.3538,1.63696,0.209232
30.3693,1.63696,0.209232
30.385,1.66096,0.194924
30.4006,1.66096,0.194924
30.4162,1.66096,0.194924
30.4319,1.66096,0.194924
30.4475,1.68297,0.182787
30.4632,1.68297,0.182787
30.4787,1.68297,0.182787
30.4944,1.68297,0.182787
30.51,1.68297,0.182787
30.6507,1.73473,0.18596
30.6663,1.73473,0.18596
30.6819,1.73473,0.18596
30.6975,1.73473,0.18596
30.7131,1.73473,0.18596
32.8538,2.49799,0.308578
32.8694,2.49799,0.308578
32.885,2.49799,0.308578
32.9006,2.49799,0.308578
32.9163,2.49799,0.308578
32.9319,2.49799,0.308578
32.9475,2.52308,0.315645
32.9632,2.52308,0.315645
32.9787,2.52308,0.315645
32.9944,2.54077,0.329395
33.01,2.54077,0.329395
33.0257,2.54077,0.329395
33.0413,2.54077,0.329395
33.0569,2.54987,0.34021
33.0725,2.54987,0.34021
33.0881,2.54987,0.34021
33.1037,2.54987,0.34021
33.1194,2.56656,0.351776
33.135,2.56656,0.351776
33.1507,2.56656,0.351776
33.1663,2.56656,0.351776
33.1819,2.59279,0.360199
33.1976,2.59279,0.360199
33.2132,2.59279,0.360199
33.2288,2.59279,0.360199
33.2444,2.59279,0.360199
33.2601,2.61965,0.359707
33.2756,2.61965,0.359707
33.2913,2.61965,0.359707
33.3069,2.61965,0.359707
33.3225,2.64242,0.354618
33.3382,2.64242,0.354618
33.3538,2.64242,0.354618
33.3694,2.64242,0.354618
33.3851,2.66444,0.346365
33.4006,2.66444,0.346365
33.4163,2.66444,0.346365
33.4319,2.66444,0.346365
33.4476,2.6817,0.346224
33.4632,2.6817,0.346224
33.4788,2.6817,0.346224
33.4944,2.6817,0.346224
33.51,2.6817,0.346224
33.5257,2.70327,0.350495
33.5413,2.70327,0.350495
33.5569,2.70327,0.350495
33.5725,2.70327,0.350495
33.5882,2.73863,0.354438
33.6038,2.73863,0.354438
33.6194,2.73863,0.354438
33.635,2.73863,0.354438
33.6506,2.73863,0.354438
33.6663,2.77347,0.365354
33.6819,2.77347,0.365354
33.6975,2.77347,0.365354
33.7132,2.80324,0.380654
33.7288,2.80324,0.380654
33.7444,2.80324,0.380654
33.7601,2.80324,0.380654
33.7756,2.80324,0.380654
33.7913,2.82636,0.394894
33.8069,2.82636,0.394894
33.8225,2.82636,0.394894
33.8381,2.82636,0.394894
33.8538,2.84407,0.403457
33.8694,2.84407,0.403457
33.885,2.84407,0.403457
33.9006,2.84407,0.403457
33.9163,2.84407,0.403457
33.9319,2.86249,0.410309
33.9476,2.86249,0.410309
33.9632,2.86249,0.410309
33.9788,2.86249,0.410309
33.9944,2.89588,0.412907
34.01,2.89588,0.412907
34.0257,2.89588,0.412907
34.0413,2.89588,0.412907
34.0569,2.93019,0.407042
34.0725,2.93019,0.407042
34.0881,2.93019,0.407042
34.1038,2.93019,0.407042
34.1194,2.93019,0.407042
34.1351,2.96048,0.398472
34.1507,2.96048,0.398472
34.1663,2.96048,0.398472
34.1819,2.96048,0.398472
34.1975,2.98481,0.395159
34.2132,2.98481,0.395159
34.2288,2.98481,0.395159
34.2444,2.98481,0.395159
34.2601,3.00414,0.398592
34.2757,3.00414,0.398592
34.2913,3.00414,0.398592
34.3069,3.00414,0.398592
34.3225,3.0254,0.406073
34.3382,3.0254,0.406073
34.3538,3.0254,0.406073
34.3694,3.0254,0.406073
34.385,3.05732,0.41694
34.4006,3.05732,0.41694
34.4163,3.05732,0.41694
34.4319,3.05732,0.41694
34.4476,3.05732,0.41694
34.4632,3.08795,0.431832
34.4788,3.08795,0.431832
34.4945,3.08795,0.431832
34.51,3.08795,0.431832
34.5257,3.1172,0.445187
34.5413,3.1172,0.445187
34.5569,3.1172,0.445187
34.5725,3.1172,0.445187
34.5881,3.14431,0.455062
34.6038,3.14431,0.455062
34.6194,3.14431,0.455062
34.6351,3.14431,0.455062
34.6506,3.17029,0.459315
34.6663,3.17029,0.459315
34.6819,3.17029,0.459315
34.6975,3.17029,0.459315
34.7132,3.17029,0.459315
34.7288,3.18455,0.466
34.7444,3.18455,0.466
34.7601,3.18455,0.466
34.7756,3.18455,0.466
34.7913,3.24804,0.474373
34.8069,3.24804,0.474373
34.8225,3.24804,0.474373
34.8381,3.24804,0.474373
34.8538,3.28533,0.474716
34.8695,3.28533,0.474716
34.885,3.28533,0.474716
34.9007,3.28533,0.474716
34.9163,3.32195,0.476384
34.9319,3.32195,0.476384
34.9476,3.32195,0.476384
34.9632,3.32195,0.476384
34.9788,3.32195,0.476384
34.9944,3.35162,0.480002
35.0101,3.35162,0.480002
35.0257,3.35162,0.480002
35.0413,3.35162,0.480002
35.0569,3.37214,0.482277
35.0726,3.37214,0.482277
35.0881,3.37214,0.482277
35.1038,3.37214,0.482277
35.1194,3.37214,0.482277
35.1351,3.38719,0.481971
35.1507,3.38719,0.481971
35.1663,3.38719,0.481971
35.182,3.41269,0.477885
35.1975,3.41269,0.477885
35.2132,3.41269,0.477885
35.2288,3.41269,0.477885
35.2445,3.41269,0.477885
35.26,3.4343,0.481868
35.2757,3.4343,0.481868
35.2913,3.4343,0.481868
35.3069,3.4343,0.481868
35.3225,3.45364,0.495573
35.3382,3.45364,0.495573
35.3538,3.45364,0.495573
35.3695,3.45364,0.495573
35.3851,3.45364,0.495573
35.4007,3.47773,0.512735
35.4163,3.47773,0.512735
35.4319,3.47773,0.512735
35.4476,3.47773,0.512735
35.4632,3.50179,0.526126
35.4788,3.50179,0.526126
35.4944,3.50179,0.526126
35.5101,3.50179,0.526126
35.5257,3.52507,0.540442
35.5413,3.52507,0.540442
35.5569,3.52507,0.540442
35.5726,3.52507,0.540442
35.5882,3.55496,0.553841
35.6194,3.55496,0.553841
35.6351,3.55496,0.553841
35.6507,3.58326,0.557603
35.6663,3.58326,0.557603
35.682,3.58326,0.557603
35.6975,3.58326,0.557603
35.7132,3.58326,0.557603
35.7288,3.60924,0.557568
35.7445,3.60924,0.557568
35.7601,3.60924,0.557568
35.7757,3.60924,0.557568
35.7913,3.63081,0.557958
35.8069,3.63081,0.557958
35.8226,3.63081,0.557958
35.8381,3.63081,0.557958
35.8538,3.65149,0.562609
35.8694,3.65149,0.562609
35.885,3.65149,0.562609
35.9007,3.65149,0.562609
35.9163,3.67588,0.570234
35.9319,3.67588,0.570234
35.9476,3.67588,0.570234
35.9632,3.67588,0.570234
35.9788,3.67588,0.570234
35.9944,3.71107,0.58025
36.0101,3.71107,0.58025
36.0257,3.71107,0.58025
36.0413,3.71107,0.58025
36.0569,3.74323,0.594586
36.0726,3.74323,0.594586
36.0882,3.74323,0.594586
36.1038,3.74323,0.594586
36.1194,3.77045,0.608595
36.1351,3.77045,0.608595
36.1507,3.77045,0.608595
36.1663,3.77045,0.608595
36.1819,3.77045,0.608595
36.1975,3.79413,0.61704
36.2132,3.79413,0.61704
36.2288,3.79413,0.61704
36.2445,3.79413,0.61704
36.2601,3.81529,0.614299
36.2757,3.81529,0.614299
36.2913,3.81529,0.614299
36.3069,3.81529,0.614299
36.3225,3.81529,0.614299
36.3382,3.837,0.612258
36.3538,3.837,0.612258
36.3695,3.837,0.612258
36.385,3.87026,0.616089
36.4007,3.87026,0.616089
36.4163,3.87026,0.616089
36.432,3.87026,0.616089
36.4476,3.87026,0.616089
36.4632,3.90298,0.615456
36.4788,3.90298,0.615456
36.4944,3.90298,0.615456
36.5101,3.90298,0.615456
36.5257,3.93275,0.616273
36.5413,3.93275,0.616273
36.5572,3.93275,0.616273
36.5726,3.93275,0.616273
36.5882,3.93275,0.616273
36.6038,3.95738,0.619349
36.6195,3.95738,0.619349
36.6351,3.95738,0.619349
36.6507,3.95738,0.619349
36.6663,3.97617,0.625896
36.682,3.97617,0.625896
36.6975,3.97617,0.625896
36.7132,3.97617,0.625896
36.7288,3.99116,0.631409
36.7445,3.99116,0.631409
36.7601,3.99116,0.631409
36.7757,3.99116,0.631409
36.7913,4.01379,0.637019
36.8069,4.01379,0.637019
36.8226,4.01379,0.637019
36.8382,4.01379,0.637019
36.8538,4.01379,0.637019
36.885,4.03323,0.649864
36.9007,4.03323,0.649864
36.9163,4.03323,0.649864
36.932,4.04825,0.674126
36.9476,4.04825,0.674126
36.9632,4.04825,0.674126
36.9788,4.04825,0.674126
36.9944,4.06366,0.700321
37.0101,4.06366,0.700321
37.0256,4.06366,0.700321
37.0413,4.06366,0.700321
37.0569,4.0785,0.720378
37.0725,4.0785,0.720378
37.0881,4.0785,0.720378
37.1038,4.0785,0.720378
37.1194,4.09479,0.736101
37.1351,4.09479,0.736101
37.1506,4.09479,0.736101
37.1663,4.09479,0.736101
37.1819,4.09479,0.736101
37.1976,4.09479,0.736101
37.2132,4.12001,0.748986
37.2288,4.12001,0.748986
37.2444,4.12001,0.748986
37.26,4.15041,0.753749
37.2757,4.15041,0.753749
37.2913,4.15041,0.753749
37.3069,4.15041,0.753749
37.3225,4.1793,0.754468
37.3382,4.1793,0.754468
37.3538,4.1793,0.754468
37.3694,4.1793,0.754468
37.385,4.20356,0.754361
37.4006,4.20356,0.754361
37.4163,4.20356,0.754361
37.4319,4.20356,0.754361
37.4476,4.20356,0.754361
37.4631,4.22336,0.756821
37.4788,4.22336,0.756821
37.4944,4.22336,0.756821
37.51,4.22336,0.756821
37.5256,4.22336,0.756821
37.5413,4.24175,0.759107
37.5569,4.24175,0.759107
37.5725,4.24175,0.759107
37.5881,4.27143,0.763635
37.6038,4.27143,0.763635
