Time,X,Y
42.0957,0.632595,0.324421
42.1113,0.632595,0.324421
42.127,0.632595,0.324421
42.1426,0.632595,0.324421
42.1582,0.624249,0.335282
42.1738,0.624249,0.335282
42.1895,0.624249,0.335282
42.2051,0.624249,0.335282
42.2208,0.624249,0.335282
42.2364,0.623906,0.341338
42.2519,0.623906,0.341338
42.2676,0.623906,0.341338
42.2832,0.623906,0.341338
42.2989,0.623906,0.341338
42.3145,0.632714,0.34785
42.3301,0.632714,0.34785
42.3457,0.632714,0.34785
42.3613,0.632714,0.34785
42.377,0.637029,0.363156
42.3926,0.637029,0.363156
42.4082,0.637029,0.363156
42.4239,0.635181,0.379574
42.4394,0.635181,0.379574
42.4551,0.635181,0.379574
42.4707,0.635181,0.379574
42.4863,0.635181,0.379574
42.502,0.634969,0.387206
42.5176,0.634969,0.387206
42.5332,0.634969,0.387206
42.5489,0.634969,0.387206
42.5644,0.632445,0.38922
42.5801,0.632445,0.38922
42.5957,0.632445,0.38922
42.6114,0.632445,0.38922
42.627,0.632468,0.391888
42.6425,0.632468,0.391888
42.6582,0.632468,0.391888
42.6738,0.632468,0.391888
42.6895,0.632468,0.391888
42.7051,0.639492,0.391215
42.7207,0.639492,0.391215
42.7364,0.639492,0.391215
42.752,0.639492,0.391215
42.7676,0.652052,0.383753
42.7832,0.652052,0.383753
42.7988,0.652052,0.383753
42.8144,0.652052,0.383753
42.8301,0.670919,0.374176
42.8457,0.670919,0.374176
42.8613,0.670919,0.374176
42.877,0.670919,0.374176
42.8926,0.692003,0.364792
42.9082,0.692003,0.364792
42.9238,0.692003,0.364792
42.9394,0.692003,0.364792
42.9551,0.692003,0.364792
42.9707,0.692003,0.364792
42.9863,0.712125,0.356055
43.002,0.712125,0.356055
43.0175,0.712125,0.356055
43.0332,0.712125,0.356055
43.0488,0.728975,0.349957
43.0645,0.728975,0.349957
43.0801,0.728975,0.349957
43.0957,0.739914,0.345249
43.1113,0.739914,0.345249
43.127,0.739914,0.345249
43.1425,0.739914,0.345249
43.1581,0.739914,0.345249
43.1738,0.739914,0.345249
43.1895,0.750884,0.339029
43.205,0.750884,0.339029
43.2207,0.750884,0.339029
43.2363,0.762702,0.338833
43.2519,0.762702,0.338833
43.2676,0.762702,0.338833
43.2832,0.762702,0.338833
43.2988,0.77287,0.345969
43.3144,0.77287,0.345969
43.3301,0.77287,0.345969
43.3457,0.77287,0.345969
43.3613,0.782737,0.361857
43.3769,0.782737,0.361857
43.3926,0.782737,0.361857
43.4081,0.782737,0.361857
43.4238,0.796054,0.383858
43.4394,0.796054,0.383858
43.4551,0.796054,0.383858
43.4707,0.796054,0.383858
43.4863,0.796054,0.383858
43.5019,0.811453,0.404184
43.5175,0.811453,0.404184
43.5332,0.811453,0.404184
43.5488,0.811453,0.404184
43.5644,0.82641,0.421529
43.5801,0.82641,0.421529
43.5956,0.82641,0.421529
43.6113,0.82641,0.421529
43.6269,0.840317,0.43541
43.6425,0.840317,0.43541
43.6581,0.840317,0.43541
43.6737,0.840317,0.43541
43.6894,0.840317,0.43541
43.705,0.857894,0.444641
43.7207,0.857894,0.444641
43.7363,0.857894,0.444641
43.7519,0.857894,0.444641
43.7675,0.879815,0.447922
43.7831,0.879815,0.447922
43.7988,0.879815,0.447922
43.8144,0.879815,0.447922
43.83,0.901008,0.445639
43.8457,0.901008,0.445639
43.8612,0.901008,0.445639
43.8769,0.901008,0.445639
43.8925,0.919954,0.44371
43.9081,0.919954,0.44371
43.9238,0.919954,0.44371
43.9394,0.919954,0.44371
43.955,0.919954,0.44371
43.9706,0.937616,0.442271
43.9863,0.937616,0.442271
44.0019,0.937616,0.442271
44.0175,0.937616,0.442271
44.0332,0.953688,0.443669
44.0488,0.953688,0.443669
44.0644,0.953688,0.443669
44.08,0.953688,0.443669
44.0956,0.969448,0.445154
44.1113,0.969448,0.445154
44.1269,0.969448,0.445154
44.1425,0.969448,0.445154
44.1581,0.969448,0.445154
44.1737,0.969448,0.445154
44.1894,0.988415,0.446645
44.205,0.988415,0.446645
44.2206,0.988415,0.446645
44.2363,0.988415,0.446645
44.2518,0.988415,0.446645
44.2675,1.00886,0.453512
44.2831,1.00886,0.453512
44.2988,1.00886,0.453512
44.3143,1.0294,0.466833
44.33,1.0294,0.466833
44.3456,1.0294,0.466833
44.3612,1.04934,0.484826
44.3769,1.04934,0.484826
44.3925,1.04934,0.484826
44.4081,1.04934,0.484826
44.4238,1.06859,0.504324
44.4393,1.06859,0.504324
44.455,1.06859,0.504324
44.4706,1.06859,0.504324
44.4863,1.06859,0.504324
44.5019,1.08797,0.521375
44.5175,1.08797,0.521375
44.5331,1.08797,0.521375
44.5487,1.08797,0.521375
44.5644,1.10586,0.534636
44.58,1.10586,0.534636
44.5956,1.10586,0.534636
44.6113,1.10586,0.534636
44.6268,1.10586,0.534636
44.6425,1.10586,0.534636
44.6581,1.12304,0.544503
44.6737,1.12304,0.544503
44.6893,1.12304,0.544503
44.7049,1.14351,0.552827
44.7206,1.14351,0.552827
44.7362,1.14351,0.552827
44.7519,1.14351,0.552827
44.7675,1.16804,0.554454
44.7831,1.16804,0.554454
44.7987,1.16804,0.554454
44.8143,1.16804,0.554454
44.83,1.19377,0.549541
44.8456,1.19377,0.549541
44.8612,1.19377,0.549541
44.8769,1.19377,0.549541
44.8924,1.19377,0.549541
44.9081,1.21763,0.544391
44.9237,1.21763,0.544391
44.9393,1.21763,0.544391
44.955,1.21763,0.544391
44.9706,1.24062,0.540677
44.9862,1.24062,0.540677
45.0019,1.24062,0.540677
45.0175,1.24062,0.540677
45.0331,1.24062,0.540677
45.0487,1.26226,0.539945
45.0643,1.26226,0.539945
45.08,1.26226,0.539945
45.0956,1.28269,0.540445
45.1112,1.28269,0.540445
45.1268,1.28269,0.540445
45.1425,1.28269,0.540445
45.158,1.3056,0.537679
45.1737,1.3056,0.537679
45.1893,1.3056,0.537679
45.2049,1.3056,0.537679
45.2206,1.3056,0.537679
45.2362,1.33106,0.537655
45.2518,1.33106,0.537655
45.2675,1.33106,0.537655
45.2831,1.33106,0.537655
45.2987,1.35682,0.542006
45.3143,1.35682,0.542006
45.33,1.35682,0.542006
