Time,X,Y
-11.363,0.687453,1.08925
-11.3473,0.687453,1.08925
-11.3317,0.687453,1.08925
-11.3161,0.687453,1.08925
-11.3005,0.685302,1.09243
-11.2849,0.685302,1.09243
-11.2692,0.685302,1.09243
-11.2536,0.685302,1.09243
-11.238,0.685302,1.09243
-11.2223,0.691999,1.09487
-11.2067,0.691999,1.09487
-11.1911,0.691999,1.09487
-11.1755,0.691999,1.09487
-11.1599,0.7053,1.09091
-11.1442,0.7053,1.09091
-11.1286,0.7053,1.09091
-11.113,0.7053,1.09091
-11.0973,0.720384,1.0811
-11.0817,0.720384,1.0811
-11.0661,0.720384,1.0811
-11.0505,0.720384,1.0811
-11.0349,0.734579,1.07376
-11.0192,0.734579,1.07376
-11.0036,0.734579,1.07376
-10.988,0.734579,1.07376
-10.9724,0.747119,1.06788
-10.9567,0.747119,1.06788
-10.9411,0.747119,1.06788
-10.9255,0.747119,1.06788
-10.9099,0.756636,1.06011
-10.8942,0.756636,1.06011
-10.8786,0.756636,1.06011
-10.863,0.756636,1.06011
-10.8474,0.762105,1.04939
-10.8318,0.762105,1.04939
-10.8162,0.762105,1.04939
-10.8005,0.762105,1.04939
-10.7849,0.762105,1.04939
-10.7692,0.769158,1.03617
-10.7536,0.769158,1.03617
-10.738,0.769158,1.03617
-10.7224,0.769158,1.03617
-10.7067,0.778427,1.02132
-10.6911,0.778427,1.02132
-10.6755,0.778427,1.02132
-10.6599,0.778427,1.02132
-10.6442,0.789171,1.01235
-10.6286,0.789171,1.01235
-10.6131,0.789171,1.01235
-10.5974,0.789171,1.01235
-10.5818,0.80209,1.00622
-10.5662,0.80209,1.00622
-10.5506,0.80209,1.00622
-10.5349,0.80209,1.00622
-10.5192,0.80209,1.00622
-10.5036,0.818616,1.00281
-10.488,0.818616,1.00281
-10.4724,0.818616,1.00281
-10.4568,0.818616,1.00281
-10.4412,0.836393,1.00375
-10.4255,0.836393,1.00375
-10.4099,0.836393,1.00375
-10.3943,0.836393,1.00375
-10.2381,0.878005,1.01119
-10.2224,0.878005,1.01119
-10.2068,0.878005,1.01119
-10.1912,0.878005,1.01119
-9.83179,0.963932,0.98098
-9.8162,0.963932,0.98098
-9.8006,0.963932,0.98098
-9.78498,0.963932,0.98098
-9.76935,0.974608,0.978768
-9.75367,0.974608,0.978768
-9.73809,0.974608,0.978768
-9.72248,0.974608,0.978768
-9.7068,0.986669,0.97314
-9.6912,0.986669,0.97314
-9.67555,0.986669,0.97314
-9.65993,0.986669,0.97314
-9.64433,0.999299,0.96906
-9.62868,0.999299,0.96906
-9.61309,0.999299,0.96906
-9.59746,0.999299,0.96906
-9.58186,0.999299,0.96906
-9.56621,1.01201,0.966587
-9.55063,1.01201,0.966587
-9.535,1.01201,0.966587
-9.51932,1.01201,0.966587
-9.50369,1.02487,0.966802
-9.48807,1.02487,0.966802
-9.47244,1.02487,0.966802
-9.45686,1.02487,0.966802
-9.44119,1.02487,0.966802
-9.42562,1.03754,0.969304
-9.39432,1.03754,0.969304
-9.37873,1.03754,0.969304
-9.36307,1.04896,0.974128
-9.34749,1.04896,0.974128
-9.33186,1.04896,0.974128
-9.31622,1.04896,0.974128
-9.30064,1.06019,0.978007
-9.28501,1.06019,0.978007
-9.26936,1.06019,0.978007
-9.25371,1.06019,0.978007
-9.23811,1.07637,0.97667
-9.22248,1.07637,0.97667
-9.20683,1.07637,0.97667
-9.19127,1.07637,0.97667
-9.17559,1.0908,0.968123
-9.15998,1.0908,0.968123
-9.14437,1.0908,0.968123
-9.12876,1.0908,0.968123
-9.11312,1.0908,0.968123
-9.09747,1.0908,0.968123
-9.08186,1.1021,0.953376
-9.06625,1.1021,0.953376
-9.05065,1.1021,0.953376
-9.03503,1.11171,0.940562
-9.01939,1.11171,0.940562
-9.00374,1.11171,0.940562
-8.98811,1.11171,0.940562
-8.97248,1.12266,0.929861
-8.95688,1.12266,0.929861
-8.94123,1.12266,0.929861
-8.92567,1.12266,0.929861
-8.90998,1.13245,0.919729
-8.89436,1.13245,0.919729
-8.87874,1.13245,0.919729
-8.86311,1.13245,0.919729
-8.84751,1.13245,0.919729
-8.83187,1.13245,0.919729
-8.81626,1.14093,0.909462
-8.80067,1.14093,0.909462
-8.78505,1.14093,0.909462
-8.76939,1.15062,0.895193
-8.75374,1.15062,0.895193
-8.73817,1.15062,0.895193
-8.72252,1.15062,0.895193
-8.70689,1.16226,0.876212
-8.69131,1.16226,0.876212
-8.67562,1.16226,0.876212
-8.66005,1.16226,0.876212
-8.6444,1.16226,0.876212
